,username,comment,rating
1476,l*****4,Barang bagus. Pengiriman cepat. Udh ke 3 kali beli sepatu disini,5
1477,dianprmita,"Harga ekonomis,tapi barangnya mantap abissss. Semoga enak dipakai",5
1478,paramita015,"Sepatunya bagus, tebel dan enak dipakai semoga sepatunya awet dipakai",5
1479,davidhadimahendra,"Tampilan:bagus

Pengiriman sangat cepat manteplah, barangnya juga sesuai",5
1480,teguhwinarko,"Tampilan:memuaskan
Warna:hitam

Barang bagus sesuai deskripsi",5
1481,rizkiagungsyaputra,Pengiriman cepat. Produk mantap. Terimakasih admin. Lovyuu,5
1482,nicholas_yulianto26,Bagus sekali suka banget,5
1483,irawan8777,Sepatu sangat bagus dan nyaman sepatu sangat ori berkualitas pengiriman sangat cepat dan harga terjangkau sekali,5
1484,muhamadfirman4509,"Tampilan:sumpah keren bgt
Warna:hitam putih

Mantab👍.. Maju terus produk Lokal",5
1485,yuni122199706,,5
1486,l*****i,"Tampilan:bagus
Warna:sesuai

Barang sesuai pesanan 
Harga terjangkau
Kualitas bagus",5
1487,bagusp350,"kardus saat Terima sobek diatasnya,
tapi sepatu aman, bahan bagus, gak kalah sama merk lain, untuk ukuran ketika saya pakai masih kebesaran, kerenn tapiiii mantappppp",5
1488,alif2202,"bagus realpict👍👍,langsung dikirim hari itu jg good laaah but saran utk packaging nya ditingkatin lagi yaa min selebihnya aman",5
1489,erwinwidianto69,"lumayan lah, baru peetama kali order aero street
cuma sayangnya agak kaku dan berat
tapi gpp
cintailah ploduk ploduk indonesia",5
1490,dh3t10410,"Kualitas:bagus kualitasnya mantap.
Kenyamanan:sangat jaman dipakai, wajib punya sih ini.
Saran Tampilan:keren sekali.",4
1491,fajarsatria93,"worth banget lah beli sepatu ini, di harga 100 ribuan dapet design yg bagus dan build quality yg lumayan rapi, yang kurang saya suka itu emboss di sol nya bikin kurang nyaman, tapi gak terlalu ganggu. overall puas sama aerostreet massive ini.",5
1492,g*****i,Tampilan:bli ukrn 39 kok d kirim ukrn 38 g ada konfirmasi jg dri penjual gmn sih klo g ada tu konfirmasi dulu dong jngn asal2 kirim bda ukrn g bsa ke pke kan spatuny,1
1493,aarifeb,"Pembelian ketiga di Aerostreet, puas ah, mau review apa lagi. Cuma ga kebagian size 45",5
1494,widyaana95,"Tampilan:cakep
Warna:sesuai dengan yg dipesan

Barang nya barus banget suka, cuma insolnya yg menurut ku terlalu tinggi but oke lah",5
1495,alfia0628,"Sesuai pesanan, barang ori suami suka modelnya anak muda bgt pengen couple tp ga cocok but overall okay thnks seller.",5
1496,nurullaili1,"Warna:hitam putih
Tampilan:bagus

warnanya bagus, semoga orangnya cocok, harga lumayan terjangkau, beli untuk yang pertama kali, worth it to buy",5
1497,dannyprakasa,"Sepatunya bagus, ringan, nyaman dipakenya sih, ga kelihatan barang murahan, next order lagi deh model yang lain, banyak banget modelnya",5
1498,hanifahriaa,"Mantapp Aero street sepatunya bagus sesuai pict murah jugaa bagus bgt pokoknyaa
Mantap J&T pengiriman cepat 
Terima kasih",5
1499,zafer_ea,"Syukur Alhamdulillah barangnya sampe dengan selamat tanpa ada cacat,for seller respeknya lumayan cepet.for Everything bagi kalian yang suka barang"" lokal berkualitas ini Recommendation.",5
1500,dedik3560,"Pengemasannya lama banget, 6 hari baru dikirim. Padahal stelah dikirim 3 hari sudah sampai. Di chat pun yg balas bukan admin, yg balas bot.",1
1501,,"Pesanan udah sampai, pengiriman super cepet dan barang  sesuai ekspektasi, next order series futsal lagi dong",5
1502,t*****6,"Tampilan:okee
Warna:sipp

Terlalu oke dan sipp",5
1503,v*****c,"CAKEP BANGET 🤩🤩🤩
Pas dateng cmn dus sepatunya dibungkus plastik tipis, untung ga ada yg rusak walau dusnya penyok dikiiit. Tapi sepatunya keren parah 🤩🤘",5
1504,laelinuruzzakiyah,"Semoga menjadi salah satu brand lokal andalan . . 
Harga sangat terjangkau. 
Semoga awet. Semoga enak di pake .. I love product local. Krn blm bisa beli product luar si. Tapi support produk lokal",5
1505,nurulumamah15,"Pengiriman cepet bangettt... 
 Alasnya nyaman dipake,, 
Worth it bgt untuk remaja ini mahh",4
1506,r*****9,"Awalnya seneng dapet notif paket dihari ultah, tapi pas diterima packingannya udh koyak krn cuma plastik, tapi gpp si namanya jg barang cepek ceng, ga nyalahin kurir krn semua jasa ekspedisi udh kenal semua, kurang nyaman juga si pas dipake, semoga aja dapet yang batiknya aero di September ini❤️❤️",5
1507,reska_sari15,"Sepatunya ok banget, pas dikaki suamiku. Maksih aero semoga bisa langganan",5
1508,ndnsknxnndbxjnsjsannzkxos,"Hargnya lumayan terjangkau,produk lokal,tapi agak kurang rapi sedikit",4
1509,mhmdihwanid,"Tampilan:agak sedikit mines
Warna:hitam

garis nya gak simetris besar kecil, produksi nya gak rapih mohonndi yingkatkan lagi",3
1510,khairiarianto,"Tampilan:ok
Warna:ok

Barangnya sudah sampai... N anak saya suka... Enak pakainya... Terima kasih ya",5
1511,a*****1,"Warna:bagusss
Tampilan:overall okey aman

Barang diterima dengan baik sesuai pesanan minus kotak sepatu yang rusak. Kedepannya mungkin bisa tambahan packing dengan bubble wrap yaaa biar ga cuman kotak sepatu dibungkus plastik. Untung sepatunya aman gaada yang rusak.",5
1512,a*****c,"Pengirimannya cepet, sampe nya tapi salah alamat malah ke rt sebelah padahal alamat sudah sesuai. Bahannya bagus bgt, harga murah kualitas mewah",5
1513,yanisapriliani_16,"Makasih paketnya sudah sampai,asliii ini sepatunya kereeeen bangeeet,bagus pas dikaki, pengirimannya jga cepeeeet, recommended belanja ditoko ini👍",5
1514,y*****o,"Mantap sepatu nya, selalu suka dengan aerostreet , cuma pengiriman jauh ke Jayapura Papua jd ny dus nya jd penyok hehe",5
1515,auliaayuu6,Akhirnyaaa nyampee jugaa karena ga mau keabisan stok lagii auto langsung chekoutttt 🥲 semoga doi sukaaa 🥺🥺 thanks seller barang nya nyampe tak ada yg rusak dkit pun ☺ selalu puas blnja disini 😬💖 sukses selaluuu 🐣❤,5
1516,dherad,"Bisa kali ya packing nya lebih niat, jangan cuma dus di kasih plastik bening aja :'). Untung sepatunya bagus",4
1517,r*****a,"Tampilan:bagus
Warna:hitam putih

sepatunya sudah sampai cepat sekali, setelah cekout langsung dikemas dan dikirim, barang aman sampai kalsel walau packing cuma kardusnya doang, tapi tetap oke",5
1518,g*****o,"Produk sesuai gambar dan kualitas bagus, harga terjangkau, pengemasan cepat",4
1519,taufikumar.12,"Alhamdulillah barang udah sampai, ga pernah kecewa beli di aerostreet 😍",5
1520,pramudyaanantha7,"Sepatu lokal yang keren abis, lentur sepatunya & insolenya empuk harganya sangat terjangkau, cuma perbaikin packingnya aja sih #lokaltakgentar",5
1521,t*****1,"Bagus sepatunya, cuma ngepas aja pas dipake
Packingnya busuk banget btw",5
1522,endraanggigunawan,"Tampilan:bagus
Warna:bagus

Untuk harga segitu dah worth it si tapi cuman kurang rapih di finishing touch aja tapi masi sesuai dengan harga #LOKALTAKGENTAR",5
1523,lilynasution16,"Kualitas produk baik, produk original, harga produk baik, kecepatan pengiriman baik. Terima kasih",4
1524,s*****a,"Tampilan:bagusssss
Warna:warna hitam

bagus bgt, ukurannya juga pas trs pengirimannya juga cepet",5
1525,w*****h,"Tampilan:bagus
Warna:hitam putih

Real pict, semoga sepatunya awet
Terima kasih",5
1526,triannugroho.hr,"Produk bagus, cukup rapih, pengiriman lumayan cepat, respon sangat baik.",5
1527,mrs.yuni,Pengiriman nya cepat.. barangnya juga bagus..untuk awal mula dipakai terasa nyaman mungkin karena ada tambahan bantalan kaki di dalamnya ya...,5
1528,nadyaikae,"Kualitas produk sangat baik, produk original, harga produk sangat baik, kecepatan pengiriman sangat baik, packing sangat baik...... Terimakasih",5
1529,maemu,"Sepatunya bagus.. Suka.. Saya biasa pake no 40 masih kegedean, tp ini no 41 pas.. Nanti order lagi..",5
1530,maniac27,Mantabbb lokal tak gentar!! Terus berkarya. Sole injection nya oke nih. Terima kasih aerostreet. Sering2 tiap artikel kluarin size 45 dong,5
1531,r*****0,"Tampilan:bagus keren
Warna:hitam massive

Sudah beli ke 3 kalinya.. nyaman di kaki.. keren sekali",5
1532,a*****a,"pengiriman cepat karena dekat, dan mungkin karena dekat jadi ndak pakek bubblewraps. solnya tebal tapi tidak berat. jaitanya lumayan rapi. di coba pas sih tapi kek rada kaku, mungkin karena barus di coba. ",4
1533,n*****1,"Pengiriman cepet banget, barang sampe dengan selamat, murah meriah semoga awet, overall oke",5
1534,suryandimangsur,"Tampilan:jahitanyya rapi dan bagus juga packing nya rapi
Warna:bagus

Barang sesuai harga  sangat memuaskan dan nyaman berbelanja di sini",4
1535,d*****e,Yehh barang dah sampai dengan selamat btw ini orderan yg ke 2 suka dengan kualitas barangnya mantap dan sellernya ramah pula hargapun bersahabat pokonya puas belanja di sini. ,5
1536,m*****y,"Tampilan:keren
Warna:hitam",4
1537,ghopur90,"Alhamdulillah sepatu dari aerostreet sudah sampai,packingnya rapi,kurir ramah,dan modelnya keren, cintailah produk dalam lokal,sukses selalu buat AEROSTREET dan shoopee ",5
1538,dimasmaulanaaziz,"Alhamdulillah barang cepat sampai, packing aman, barangnya oke. Pokoknya rekomendasi banged buad temen temen yang mau beli disini",5
1539,rahmasukmaraputri,"Huhuuuuuu baguss bgt, harganya murceer tapi kualitasnya bagus banget hihi, Alhamdulillah ukuran juga pas ( ˘ ³˘)♥",5
1540,fadhlanazim13,"Bahannya bagus dan nyaman dipakai, tapi aku kira sepatu nya langsing, ternyata lebar🥲
Tapi bahannya oke👍🏻",3
1541,m*****_,"sepatunya dah dipake mas pacar😂
katanya bagus, solnya lembut dan nyaman dipakai🤗
next bakalan beli disini lagi kalau udh ad rejeki🤗❤️",5
1542,k*****4,"bagus bangett asli parahh sukaa, pengiriman juga cepat hu bagusssss ",5
1543,alfinaviranti1910,"Kenyamanan:nyaman bangetttt
Pas untuk Acara:semua acara
Sepadan dengan Harga:sepadan

Bagusss bangettt, empuk, jaitannya rapih, pokonya bagus bangettt suka, murmer jga thankssss👍👍👍🫶🫶🫶",5
1544,rezaenando,Keren bgt dah pokoknya,5
1545,b*****o,"Barusan diterima hehehe packing cuma kardus sepatu dan plastik putih doangan... 
Sepatunya bagus,, tp kalo diliat sekilas kaya gede sebelah... Mungkin cuma mataku",5
1546,nkfangie22,"Tampilan:bagus sesuai ekspektasi
Warna:Hitam putih

Alhamdulillah sampai cepet banget,puas banget, sesuai ekspektasi, makasih min 🙏",4
1547,e*****u,"finally arrive juga sepatu yg selalu sja sold out pas mau co, untung kebagian sih pas restock✨, tdk diragukan lagi kualitasnya",5
1548,andikarp10,,5
1549,t*****a,"Pengemasan aman, pengirimannya juga cepet. Ada sedikit noda, tapi gapapa. Lumayan dapet diskon pas live. Deskripsi ukuran panjang kakinya sesuai, karena adekku biasa pake 40 41 dan sengaja milih 41 biar ga terlalu ngepas, dan sesuai ekspektasi. Pertama kali beli sepatu di Aerostreet, semoga awet yaa",5
1550,bayunauzan,,5
1551,h*****u,,5
1552,i*****3,"Dengan adanya video & foto yang saya upload ini semoga berguna dan bermanfaat bagi kalian yang akan membeli product seperti diatas.
Terima kasih",5
1553,agungprabowo114,"Tampilan:ini sih kebagusan untuk harga segini.. puas banged sumpah, original, thanks toko dan kurirnya",5
1554,a*****5,"Tampilan:bagus
Warna:hitam

Barangnya keren 
Jahiran rapi kwalitas nya juga gak kaleng2 
Semoga produk lokal semakin maju",5
1555,n*****a,"Terimakasih pesenan sudah datang. Barangnya bagus bahannya juga bagus,tp sayang belum d coba sama yg punya. Mudah mudhn pas ukurannya.",5
1556,r*****a,"Tampilan:baguuss
Warna:hitam

Ini aku kedua kalinya beli sepatu disini cuman aku kayak merasa ukuran nya gak jauh beda sama yg 39? Apa beda tipe jadi beda yaa, semoga aja muat di kaki adikku, tapiii semuaaa bagus asli keren dan seller sama kurir",5
1557,onoyy01,pengiriman cptt bgttt:) realpict. produk lokal yang ini jangan diraguin lagi deehh pokokknya 😎,5
1558,f*****y,"Warna:bagus
Tampilan:cakep

Bagus kok, cuma dr toko gaboleh cancle/ganti pesanan",5
1559,hsgafi,"ok, nice, barang yg datng sesuai dngn deskripsi dan ukurnnya pas, smoga awet",5
1560,rosad199,"Tampilan:bagus banget rapih
Warna:hitam putih

langganan beli sepatu aero emang kualitasnya bagus banget di harga segitu👍 baru sempet kasi nilai🙏",5
1561,u*****e,"Barang sudah sampai pengirimannya cepat kualitasnya juga bagus harga pas di kantong, sukak pokoknyaa",4
1562,fathirhafizh,sepatunya bagus lokal brand serasa impor dan menurut saya agak berat saja,4
1563,z*****f,"Tampilan:bagus, jahitan rapi
Warna:putih dan hitam

Pengemasannya cepat, produk bagus, jahitannya rapi. Pengemasan kurang aman, tidak ada bubble warp. Jadi agak penyok",5
1564,y*****s,"produk lokal, bagus bgt bahannya jg enak dipake, dpt insolenya empuk bgt jadi kakinya ga gampang pegel ato sakit, overall mantep sih 👍🏻",5
1565,c*****i,"Sepatunya bagus empuk dipake tapi sayang, box nya tidak ditambahi bubble atau pelindung lain pada umumnya, hanya dibungkus plastik tipis aja dan banyak yg peyok. Jangan sampai terulang kembali. Pekerjanya jangan males""an untuk bekerja, walau orderan banyak ttp harus konsisten. Semangat Lokal Pride🔥",4
1566,jihankumala13,"Senengg bangettt akhirnyaaa bisaaa kebagiann yang size 37, kualitass sepatuu good quality bangett 👍 dann inii sepatu kedua yang ku beli di aero semogaa awett sama kayaa sepatu yang duluu. Sukses teruss aero!!!",5
1567,j*****s,"Tampilan:Bagus
Warna:Bagus

Sepatu nya bagus sesuai harga, cuman ada cacat di beberapa bagian serta jahitannya kurang rapi dan packagingnya nya kurang aman karena cuman kotak sepatu di bungkus plastik.",5
1568,aldyfannyy,"Tampilan:Bagus sekali

Akhirnya barang yg di tunggu"" dateng juga..worth it banget sama sepatu ini bahan nya bagus, #lokaltakgentar",5
1569,kupunya_official,"Tampilan:bagus
Warna:real pict

Bagus sekali sepatunya.mantap.sesuai.
Buat yg mau beli.baik di lebihi 1 no.pasti pas.
Di lebihi 2 no.pun jika ukuran kaki besar.di pakai pas sekali.gk longgar.karna ukuran memang panjang.tp lebar ke atasnya itu agak sempit.(dalamnya)",5
1570,a*****s,"Tampilan:sangat luar biasa
Warna:massive low hitam

Barang sampe sesuai dengan pesanan",5
1571,igusericvirgiawanawalludin,"Woow, harga murah tapi dapet sepatu yang berkualitas dan bagus. Dari pada beli sepatu KW yang cepet jebol 🤣🤣",5
1572,i*****h,"Sudah sampai dengan selamat, sesuai pesanan, bahannya kaku pengiriman cepat sekali, semoga awet😊
Thanks seller👍",5
1573,trisyadana,Ukurannya ternyata ngepass bangett tapii emang the best produk.  Untukk ukuran kaki mending dilebihin 1-2 cm saran aja,5
1574,a*****s,"Ternyata ngepres banget pas dicoba padahal biasa pake ukuran ini🙃 saran aja mending dilebihin 1 cm dari yang biasa make, tp mantap lahh spatunya tebel banget 👍",5
1575,h*****o,"Sangt worth it dengan harga segitu dapet septu yg kualitasnya diperhatiin bukan hanya kuantitas, saran yang mau beli down size biasa pake 43 ke 42 biar ga kebesaran",4
1576,hafidzridho72,"Tampilan:keren bgt pokoknya produk dari aerostret, walaupun nunggu lama tapi hasilnya tidak mengecewakan 😁👍",5
1577,kevin.andriansyah,"Tampilan:luar biasa

Pengiriman lumayan cepat, sepatunya keren pokoknya, makasih aerostreet dan Shopee.",5
1578,m*****i,"Barang sudah diterima dengan selamat tapi box lumayan rusak, mungkin next bisa diperbaiki untuk pengemasan
Thanks",5
1579,ekanurcahya0704,"pengiriman cepat, respon penjual baik, kurir ramah terimakasih seller dan shopee👍",5
1580,dedyandriynt_,"Tampilan:Keren

Pengiriman cepat, buat harga segini sih worth it banget.",5
1581,thefancy.beads,lucu bgttttt,5
1582,giebran1933abdillah,"Bagus cuman kardusin lagi kek, masa cuman plastik tipis doang",5
1583,pandusetyajie97725,udah datang paketnya ... batmrang nya okeh ... sesuai deskripsi ... tanpa cacat dan memuaskan sekali ... kurir ramah .. tampilan oke,5
1584,r*****1,"Untung ga rusak nih sepatu ga dipakein pengaman apa"".tp ttp suka kalau beli disini. Sepatunya bagus"" bgt",4
1585,fauzanakbardewanto23,"Barang bagus, pengiriman cepat, kualirad baik, memuaskan",5
1586,indriyani1111,Pengiriman super lama. Tpi kualitas barang bagus. Thankss,5
1587,waisnaeni24,"Tampilan:massive
Warna:hitam

worth it banget buat kalian yg cari sepatu 100rb an. pas nggak kebesaran",5
1588,d*****t,"Produk yang diterima sesuai dengan yang diharapkan, kualitas bagus, pokoknya mantappp, next time order lagi👍👍👍",5
1589,nenisusilowati27,"Asli bagus banget sih ini. Udah order ke 2 kali. Yang pertama dipakai sampai benar2 kek gitu, karena emang sesuka itu. Rekomend buat merk ini.",5
1590,_.mariaulfah,"Tampilan:baguss
Warna:cakeep

kek nya ukuran nya pas untuk adek saya. bagusss sepatunya 💓😍",5
1591,arsaf12,"Saran Tampilan:Tampilan bagus, ukuran pas dan nyaman dipakai, semoga awet",5
1592,vingka2001,Terimakasih pesanan sampai sesuai yang di pesan gak nyangka baget harga segitu bisa dapet sepatu sebagus ini ,5
1593,adit_ptr,Sepatunya bagus banget. Cuman peking nya Pake kardus doang gak di tambahin apa apa.,4
1594,fikastore17,Pengiriman cepat barang bagus mantap engga ada yang rusak,5
1595,w*****o,"Tampilan:bagusss
Warna:baguss

Ukuran terlalu besar trnyata...but its okey..",5
1596,d*****x,"Sepatu kedua dari aerostreet,gokill sumpahh.RACUN PARAHHH.Tapi ada berberapa bagian yg kayak kotor gitu dari sananya.But it's okay Next ditingkatkan lagii pengemasan dan pengirimannya soalnya agak lama hehe.",5
1597,m*****0,"Tampilan:bagus
Warna:sesuai

Baguss kok,, cuman kek agak kerass gitu solnya",4
1598,r*****n,"Tampilan:bagus

bagus bgt ukuran pas harga pas gapernah kecewa kalo sama aerostreet",5
1599,a*****l,"kualitas produk sangat baik
produk original
Harga produk sangat baik
kecepatan pengiriman sangat baik",5
1600,rizkyajalah1212,"Tampilan:Nice
Warna:Hitam

sepatunya bgs realpict, cuma saya biasa uk 42 rada longgar tp ini nge pas bgt tp masi muat ko wkwkw, btw thank u shopee voucher nya, thank u jg aerostreet ofc",5
1601,i*****u,"Bagus sekali dengan harga 99,9 ribu 😁
Next checkout model sport yg numpuk di keranjang 😅",5
1602,heidizuhdi989,"Warna:hitam massive

Sangat bagus, cocok buat dipake kerja,hangout,sekolah 
Recomended",5
1603,apandii01,"Tampilan:mantap
Warna:kelas

Ganteng poll pake ini mah🔥",5
1604,anggerpangestu593,"Tampilan:keren
Warna:sesuai foto

Lokal tak gentar👍👍👍",5
1605,m*****a,"Warna:Hitam

Secara keseluruhan sih lumayan oke, tapi ada satu hal yang saya tidak suka yaitu sepatu nya lebar banget, ukuran panjangnya sih pas, yg bikin kebesaran itu lebarnya, kalau aja gak terlalu lebar saya kasih bintang 5 dah, itu aja dari saya, semoga membantu, SEKIAN & TERIMA KASIH!!",4
1606,haditsaaaa,"Packing rapih, pengiriman cepat produk original, bagus dengan harga segitu, produk lokal. buat sepatu adeknlebarn worth it",5
1607,yogaxsptra,Keren aerostreet. Kualitas sesuai harga. Local pride yeah,5
1608,cuscusan,Lumayan juga pengiriman cepat kwalitas standart sesuai harga heheh..,4
1609,m*****3,"Barang sudah diterima dengan baik pengiriman lumayan cepat sampai, order yang ke 2 cukup memuaskan, terima kasih 👍",5
1610,suryadeltaejabel,"Warna:sesuai pesanan
Tampilan:mantap

Respon cepat, kemasan rapih, pengiriman lancar dan cepat, terimakasih",5
1611,soviana76,"Tampilan:bgs bgt
Warna:sesuai pesanan

Pokoknya aero top bgt ak selalu puas dg produk aero ini udah yg ke5 ak beli produk aero",5
1612,s*****a,"Cakep bgt asli, kokoh gt bahannya, ga sia sia nunguin😍 btw udh sepatu ketiga dr aerostreet wkwk thx yaa❤️",5
1613,feebuu83,"Warna:hitam putih
Tampilan:original

Pesanan telah diterima, kondisi barang diterima dalam keadaan yang baik, kecepatan pengiriman baik, barang original aerostreet..",5
1614,k*****d,Lumayan bagus untuk harganya cuma kurang rapih aja overall recommended untuk harganya buruan di beli,4
1615,ayeshaa29,"Bagus banget! Sesuai sama ekspektasi. Aku pikir bakal kekecilan, ternyata engga. Bagus banget. Sukaa. Ga bakal nyesel kalian kalau beli ini. Detail bagus bgt. Nyaman. ",5
1616,c*****p,"Tampilan:baik
Warna:hitam

Pengirimannya cepat, packaging juga aman. kualitas produk nya bagus, oke bgt 👌🏻",5
1617,t*****i,"Tampilan:bagus
Warna:ok

Ukuran kalau bisa saat order ditambah 1-2cm dari ukuran insole,karena ini ukuran telapak kaki 23,order no 38 tapi pass bgt.
Tapi untuk dipakai enak empuk",5
1618,danguekeun,Ok sepatu diterima . Terimakasih.. bahan ok. Sepatu ok bgt. TAPI INSHOLE GRATIS TDAK DISERTAKAAN!!!,5
1619,f*****s,"Tak ada benci terhadap produk ini karena kualitas bersaing dan harga terjangkau, QC bisa lebih ditingkatkan lagi...",5
1620,bendylie,"Tampilan:keren
Warna:ok

Mantap lah pokoknya, ukuran nya pas banget. 
Sesuai dengan foto",5
1621,s*****a,"Tampilan:seperti sepatu sepatu lainnya
Warna:hitam dong

Overall bagus,next time rapihin dlu biar enak",4
1622,diatariagustini,"Bantalan kuning yang dikasi lembut, jadi enak banget dipake sepatunya jadi nyaman. Sepatunya karna warna basic hitam putih jadi cocok pake outfit warna apa aja masuk warnanya. Worth to buy.",5
1623,r*****n,"Murah tapi berkualitas, best pokoknya, nyaman banget di pake, desainnya juga bagus. Good good good 👍👍 udah dua kali order dan selalu suka",5
1624,siena1585,MAnTAPPP beneerrrr🥵🥵🥵,5
1625,shariifahadiba30,,5
1626,fikri_n1,"Tampilan:bagus
Warna:hitam

Bagus si cuma ya seperti di foto dan video ada benang di bagian alasnya nyambung gitu wkwk",4
1627,07didik,"Tampilan:barang sesuai yg saya pesan
Warna:warana sesuai juga

Barang bagus dan semoga awet juga 
Terimakasih kk🙏🙏🙏",5
1628,warno_nata,Gak nyangka sihh harga segitu kualitas bukan kaleng2... Packing rapi tapi inner nya udah ngga enak di pandang tapi ngga pp yg penting barang aman... #Lokal Tak Gentar,5
1629,fiqirhn,"Tampilan:bagus
Warna:sesuai

aga kebesaran dikit, cuma bisa diakalin kok, pake kaos kaki yg aga tebel. mantep deh aerostreet, produk lokal otw mendunia",5
1630,r*****b,"Tampilan:bagus sih
Warna:pekat

Menurut saya di jahitan atas sih kurang rapi aja ya tapi untuk harga sekian its oke sih, lumayan workit. Untuk pengiriman cukup lama tapi karena 12 12 maklum sih.",5
1631,c*****h,"Pengemasan cepat,,pengiriman lama ...diserahkan ke kurir tgl 26 juli,tgl 1 agst baru sampai,,plastik pembungkusnya tipis bgt, sdh sobek wkt sampai,,untung isi nya tdk knp²..semoga awet",5
1632,a*****g,"sepatu pas,bagus,meskipun ada kekurangan seperti di gambar,kardus penyok,tapi gpp",5
1633,baban088,"Warna:black
Tampilan:sangat bagus

Diluar expetasi sangat baik kualitas nya , lancar terus aerostreet , baru pertama kali pesen di shoppe , biasa nya klo lagi di klaten mampir ke toko nya , udah pilih dan langgan aerostreet dari 2 thn yang lalu , sukses terus aerostreet 

Maaf baru kasih penilaian , baru pulang kerja",5
1634,yusufbahtiar122,"Tampilan:bagus top markotop
Warna:hitam

Mantap bagus kurir baik makasih shopee",5
1635,khanafirosad,Baguss barang sesuai ukuran nya juga pass pengiriman cepat,5
1636,m*****2,"Tampilan:baguss
Warna:hitam putih

Sudah tidak diragukan lagi produk dari Aero street ini",5
1637,n*****h,"kualitas baguss dengan harga segini, worth it to buy pokoknya 👍🏻 mantap semoga awet teruss",5
1638,aaliegun,"Paket telah sampai.. barang original, harga mumer, pengiriman cepat.. makasih kakak",5
1639,i*****i,"Alhamdulillah kebagian sepatunya. Walaupun pengemasan cuma pake kardus dan plastik tipis, tapi barang sampai dengan aman. Keren banget sepatunya. Nyaman juga dipakenya. Next bakal order yang model lain",5
1640,o*****a,"Bagus si, tapi sayang banget packing nya ga aman karna ga pake bubble wrap. Next saran saya packing nya pake bubble wrap juga ya biar box sepatu nya ga rusak 🙏🏻",4
1641,w*****6,"Styling:bagus sih tapi ko tipis banget lobang dikanan nya ya sampe mau putus gitu
Saran Tampilan:lumayan
Sepadan dengan Uang:iya",4
1642,rhadit4,"barang sdh diterima dgn baik..sepatunya sangat2 keren...,terima kasih Aerostreet Official sukses buat lapak nya kedepan nya,trims buat kurir nya yg ramah👍",5
1643,a*****1,"Paketan sudah sampai di tempat. 
Pengiriman lumayan cepat.",5
1644,n*****o,"Pembelian sepatu ke 2, pas banget ukurannya sama kaki. Kualitas ok dgn harga segitu.. mantaabb 🤘🤘",5
1645,febrasugianto,"Tampilan:bagus bngt
Warna:gelap 👍

Nyaman di pakai suka banget 🤗👍

Langsung di pake 😂🤗👍",5
1646,hairul_07,"Tampilan:bagus
Warna:sesuai

Ukuran pas, produk aman gak ada cacat, seller fast respon",5
1647,mas.uzi20,"Pas untuk Acara:TIDAK PAS
Sepadan dengan Harga:YA

BARANG DATANG TIDAK SESUAI
UKURAN SESUAI
BUKAN TULISAN LOKALTAKGENTAR, TAPI AEROSTREET

PENGIRIMAN LAMA PESEN TGL 6, SAMPAI TGL 12",1
1648,aziezthecnonano,"Sepatunya bagus, nyaman, tapi kaya sepatu badut... Lebar.. Kocak dagh... Wkwkwkkw",5
1649,ridwan_suhendar02,"Barang bagus, sesuai foto dan diskripsi
Semoga awet kwkwkw.


Baranng bnran pres",5
1650,nabill.faiz_,mantep. harga terjangkau. udh diincer dari lama sih mwehehe. sesuai ekspetasi #lokaltakgentar,5
1651,d*****g,"Tampilan:bagus
Warna:hitam

""Now everyone can buy a good shoe""",4
1652,anthony0332,"Bagus banget, bahan tebel trus tali juga cocok ketebalan nya sma sepatu, lem nya juga gakeliatan nice bngt lah overal",5
1653,y*****a,Sepatunyaa sudah smpee.. pengiriman cepettt.. sudah langganan beli dsni.. sepatunya nyaman dipake.. mantappp.. terima kasihhh..,5
1654,ipungadhinepurwo,"Tampilan:Makin ok pokoknya
Warna:Masuk, karena hitam yang aku pesan fleksibel dipakainya.....

Recommended pabrikanbfan Seller",5
1655,p*****k,ukuran kaki saya 23.5 cm tapi ngepas di ukuran 38 yg menurut deskripsi panjangnya 24.7 cm. Bisa jadi bahan pertimbangan,5
1656,putri_inayah,"Produk baik sekali, bagus juga, keren, mantap deh pokoknya",5
1657,a*****h,"Keren banget sepatunya, paling laku juga sih, suka deh, aku biasanya pake ukuran 39/40, tapi beli yang 38, Alhamdulillah muat, karna ukurannya 24,7 sih",5
1658,i*****4,"Tampilan:baguslah
Warna:okelah

Lumayan untuk harga 100rban. Cuma pengemasan kurang baik sih hanya dibungkus plastik putih. minim bubble wrap biar aman sedikit",4
1659,rokhmanae,"Respon penjual ngena banget, pengirimannya juga cepet banget, barang datang sesuai di foto aseli. Jadi ga ragu beli di shopee mall apalagi spatu di lokaltakgentar 🔥🔥❤️😊
Untuk biasanya pakai uk41 coba pilih yang uk40 jadi pas ada lebih dikit"" mungkin, nanti juga tinggal nyesuain kaki dan sepatunya",5
1660,bayu_aji16,"Barang sudah sampai, barang nya oke dengan harga segitu, mudah mudahan awet",5
1661,evielisa,Kecepatan pengiriman baik performa baik pengemasan juga oke punya . Barang diterima lengkap .bagus tidak mengecewakan terimakasih seller kualitas bagus. Sukses tokonya,5
1662,akmalmhmd916,"Warna:hitam
Tampilan:ok lah

Walaupun jahitan GK rapih not bat",4
1663,pochahontaz,"nyaman di pakai, model simple, pengiriman cepat dan harga terjangkau",5
1664,restu_artha,"Gak pernah mengecewakan produk Aerostreet, kualitas bagus dengan harga terjangkau",5
