,username,comment,rating
518,niaaaa_pwark,100% original. ukuran pas. pengirimannya juga cepet banget.,5
519,j*****k,"Pas untuk Acara:casual
Kenyamanan:ga bikin lecet

pengiriman tepat waktu dan lebih cepat admin juga ramah. converse ku dptmya yg made in china",5
520,wazawski,good quality good service good shipping pokonya mah meledak well,5
521,baaaldi,"gaperlu bukti foto,, dijamin 100 persen aman. sampainya juga kurang dri 7 hari.. terbaik lah",5
522,ariqmuh11,"Styling:Casual
Kualitas:Original bagus

pengiriman super cepet, baru pesen hari minggu ternyata selasa siang udah sampai. thank youuu",5
523,ika_1988,"Sepadan dengan Uang:ya
Kualitas:original
Kenyamanan:nyaman sekali

Sepatu ori , hnya kebesaran saja",5
524,ag5xy4rncc,"Kenyamanan:baik
Sepadan dengan Uang:harga tidak membohongi

Barang bagus 100% original",5
525,agengaridwankartagimana,"Mantul emang, beda kalau ori feel dipegangnya juga",5
526,pangeran_tyo01,"Kenyamanan:nyaman dikaki
Saran Tampilan:inovasi tiada henti
Styling:bagus",4
527,hisweetykarawang,"Wearing Comfort:Sangat amat comfort

Barang bagus, menabah rasa percaya diri saat dipake.",5
528,f*****o,"Packingnya aman bgt, aku ambil 44 padahal size 42 overall enak bgt ga kerasa kegedean klo pakai kaos kaki malah kaki leluasa gerak dan ga gerah. Akhirnya punya sepatu Ori wkwk",5
529,d*****a,"Kualitas:oiginal
Saran Tampilan:bagus bnget
Styling:pokok nya kereeen

Baru pertama kali beli, alhamdulillah barang bagus banget. Ukuran sepatu biasanya 38 dan aku beli di size 5.5 alhamdulillah cocok, tapi rada kepanjangan sedikit. Tapi gpp. Tetep cocok kok. Alhamdulillah makasih. 🙏",5
530,t*****a,Sizenya besar sekali. Tidak dijelaskan sizenya berdasarkan Pria dan Wanita. Ketika sizenya kebesaran dan ingin ditukar tidak bisa .,1
531,a*****9,"Tampilan:sangat bagus
Warna:black

keren pisan inimah",5
532,ricoferniawan,"Pas untuk Acara:Apa Saja
Kualitas:Mantap
Sepadan dengan Uang:1.000.000",5
533,andreamrj,"kualitas sepatunya baik, ukuran yg tertera menggunakan size us, namun barang yg dikirim menggunakan size uk
tp barang tidak dapat ditukar🤩",1
534,sitiraudohh,"Suggested Look:Good
Quality:Good
Suitable Occasion:Good

Pengiriman super cepat, n barang 100% ori",5
535,masrifqi26_,"Pengirimanya cepet, tapi detilnya agak kureng hmmm",3
536,d*****u,"Baguss banget sepatunya! Ukuran kakiku 22 cm, pilih size 3.5 cocok bgt. Nggak kebesaran nggak kekecilan juga.",5
537,t*****1,"Tampilan:Keren
Warna:sesuai

Sesuai deskripsi, asli keren....",5
538,yuniira00,"Pengirimannya cepet bgt ga nyampe seminggu, thank u❤️❤️❤️",5
539,k*****_,"Suitable Occasion:hangout

Best purchase of this month, build quality oke dan ori. Thanks converse id!!",5
540,nandrafs27,"Barang bener"" ori puas pokoknya. Pengiriman cepet bgt mantap pokoknya🤩",5
541,vinsensiusandrepabayo12,,4
542,teddysans,Kualitas tidak diragukan lagi,5
543,w*****i,"Sampai tujuan dengan aman, no minus!!",5
544,dikidwihermawan135,"Tampilan:bagus
Warna:hitam",5
545,muhamadharywan,"Keren, sangat puass",5
546,m.bagil,the best,5
547,gangghahaha,,5
548,alfaizi88,,4
549,wiwinchurniawati,,5
550,r*****d,,5
551,andioey09,,5
552,n*****_,,5
553,nurhusna6,Gak lolos qc sepertinya,2
554,creativemjh,Keren abis ..,5
555,indracahya12.,Mantaf,5
556,tiopratama18,ok,5
557,ip.rahman,Mantap,5
558,mhalif666,,5
559,f*****b,,5
560,touchstrange,Tampilan:uwiiiih mengerikan,5
561,nicomasagungs25,Barang original packing rapih,5
562,bigharcaesr,"Warna:pekatt
Tampilan:memikatt",5
563,yudiprayogi22,Tampilan:keren gais,5
564,pratama4,Nyampenya cpt bgt!,5
565,sinagaadit,Tampilan:ok nice,5
566,lawrencetheodorus,"Tampilan:bagus

bagus",5
567,muhammadzaadalzabah,Sepatunya bagus. Ok,5
568,riyanananda,Tampilan:kereen,5
569,dayday420,Tampilan:mantep,5
570,melia.febriza,Tampilan:ori,5
571,j*****0,Barang ok,5
572,danangsatriow,Pengiriman sangat cepat,5
573,muhamadirpanrivai,"Warna:basic
Tampilan:original

Rekomended🤝",5
574,antonkurniawan09,Tampilan:ga pernah salah,5
575,9028tx68oa,Tampilan:bagusss,5
576,d*****j,"asli, ribet. dan gabisa di refund retur ga guna😭",1
577,luqmanriswanto387,"Omg keren banget, so excited buat beli lagii",5
578,ambarwatty,"Bagus,tp kebesar dikit ga pa""",5
579,ramadhan2513,made in china ya gaes buka vietnam,5
580,donidriwarnantta,Selalu terbaik dan gk pernah ngecewain,5
581,,Belum dicoba semoga tidak mengecewakan,5
582,muhammadzikri240901,No comment lah yak✌️,5
583,adistiandika,Bagus banget parahhh anjing,5
584,fauziahsisi9,Baguss bgt love it,5
585,r2yum47b3l,Tampilan:kekecilan oi,4
586,vicky.rahmansyah,"Tampilan:Jos

Mantaps",5
587,setiabagusibrahim24,Kegedean Ga bisa retur,1
588,ayualesha123,"Warna:black

Bagusssss",5
589,l*****6,bintang aja yang jawab,5
590,fabiomaulana28,Puas gaes belanja disini,5
591,raflibachtiar27,Kegedean tapi gapapa😂,5
592,albab1994,Mantap semoga awet,5
593,a*****4,MasyaAllah bagus banget😭💙,5
594,x*****v,sesuai dengan gambar,5
595,batiksbr,Bagus semoga awet,5
596,4u_gpjhjd8,Mantapp pisannnn🤩🤩🤩,5
597,helloshoppid,Suka suka sukaaaa,5
598,yeti_rifai15,Bagus 👍👍👍,5
599,ikhsanbakhri95,"Mantapppp, kerennnnn",5
600,m*****h,Nice 👍,5
601,jekiandesta,Keren pokoknya,5
602,hipayyy,oke mantap,5
603,tedikomara2000,Mantap pokonya,5
604,dita_gultom,Nice 🤙🏻,5
605,yusroncholil,Pengiriman tekat,3
606,bellegallery9,Bagus,5
607,i*****7,Kereenn,5
608,u*****r,cakepppppp,5
609,mohermss,Mantap,5
610,opittoip,Mantep,5
611,novalrafiif,Gahuuuul,5
612,s*****0,Bagus,5
613,kelabutrick,ggwp,5
614,ilhammhafizi,nice,5
615,yusak_pratonggo,Good,5
616,ekaputraperdana,Terimakasi,5
617,sembilan410,awsomeee,5
618,m.ervan,Ok,5
619,jsjsuwwi,Mantap,5
620,m*****n,Ok,5
621,viossssss,Mantap,5
622,dafy4548,MANTAP,5
623,bangzhur,Cakepppp,5
624,dirgaandara,Good,5
625,juliansumay,Bagus,5
626,superpacet,Terbaik,5
627,yauden,PATENNNN,5
628,bimakurniarahman,Legiitt,5
629,kemol1980,Mantap,5
630,a*****h,12345,5
631,adamm12_,Good,5
632,giantkasepbgt12,Madep,5
633,danielstwann,Josss,5
634,nathanielnicander,,5
635,ristianiam080399,,5
636,jojostore77.co,,5
637,susishalihat,,5
638,ardi_19.05,,5
639,nutrijellllllll,,5
640,niszamaryana,,4
641,daragustirejeki,,5
642,e*****a,,5
643,tivecostly,,5
644,yanst,,5
645,j*****p,"Saran Tampilan:Good
Kualitas:Good
Styling:Good",5
646,enti1992,"Tampilan:original
Warna:hitam",5
647,riki_rencart,"""K E C E W A"" bukan made in vietnam",3
648,ilyan55,agak kecewa sii ukuranya kegedeann,4
649,theodorus899,"Warna:hitam
Tampilan:baguss

Enak dipakai",5
650,l*****0,"Mantap, kren, terbaik✌🏻✌🏻👍🏻👍🏻",5
651,udfiann,,5
652,abdi_lazuardi,,5
653,l*****6,,5
654,ahmatfiqih,,5
655,muhamad_pasha28,,5
656,siti_hajrah,,5
657,febygsmn_,,5
658,pinandityaardypratama,Pengiriman cepat,5
659,nazwee5279,💯%orii mantaplahh,5
660,anchicl,,5
661,biamen,,5
662,tuan.kucing08,"Styling:bagus
Kualitas:original",5
663,a*****0,Josss...,5
664,aseng22,Paten kali lah pokoknya....,5
665,wildanazahraikhsani,Okee,5
666,rudi1808,,5
667,a*****a,"Kualitas:Ok
Styling:Keren",5
668,sentsh0p,Nice produk,5
669,arikusmayadi11,,5
670,indramaulana0611,"Styling:oke bgt

Mantap.. Oke sekali. Makasih ya",5
671,sansan.rs,Oke,5
672,l*****h,Mantap keren abis,5
673,e*****b,Pas untuk Acara:Bisa untuk formal atau informal,4
674,widarosyalia66,Baru ku buka .. Waw luar biasa bagusss dan ori,5
675,khoirul18,,5
676,titakurniawan09,👍 keren,5
677,h*****r,"gede bangett, adminnya juga ngartis parah bro, di chat gapernah di bales, nanya ini itu jadi susah hadeh.. yg lainnya okela cuman adminnya aja yg kyk eek",4
678,rchmn.fqh,,4
679,jatipangestu123,"Pas untuk Acara:nikahan,jalan jalan
Kualitas:joss",5
680,ferdias7,,5
681,rayhanbani,keren,5
682,muflih_mift,Kualitas:mantap,4
683,roryxvi,,5
684,mirallinjauhari,Sepadan dengan Uang:sesuai deskripsi,5
685,32rns,"Minta pengembalian ko di tolak,,ada kesalahan salah klik size padahal saya order lagi,harusnya seller paham dishopee tuh ada garansi barang kembali,,klo ga mau ada garansi ga usah jualan online,ngapain juga ada fitur pengembalian barang kan t0l0l",1
686,32rns,"Kualitas:sangat biasa
Kenyamanan:keras

Gue saranin jangan pernah beli online  converse disini,,soalnya gak bisa retur,management nya gak tau klo ada garansi pengembalian,salah size udh kelar ga akan bisa retur,,dari pada kalian nyesel mending langsung beli ke tokonya aja,,leble mall tapi aturan ga ngerti kan b3go",1
687,wahyufebriananda,Mantap,5
688,14hendry,Pengiriman yg cepat,5
689,d*****3,B A G U S 🖤,5
690,ijalkampai,"Lem nga rapi,kek sepatu kw anjay",1
691,m*****_,"Kualitas:Tidak Perlu Diragukan

GG sih",5
692,lqa_f36mwm,Respon admin jelek,2
693,m*****1,"barcode nya ga tembus, lainnya okee",4
694,desibulambae,"barang ori, tapi kebesaran",4
695,iis.marna98,Keren,5
696,rama_oktiant,Sorry bgt baru kasih ulasan sekarang🙏,5
697,algaandrean,Barang bagus ori,4
698,radiomalam,Okeh,5
699,mardiyahsyah8_,"Saran Tampilan:oke
Styling:oke
Kualitas:oke",5
700,t*****n,"Tampilan:keren
Warna:bagus",5
701,t*****i,Quality:bagus,5
702,o*****n,"Tampilan:sesuai
Warna:sesuai

Mantappl👍🏻👍🏻👍🏻",5
703,s*****0,Mantap,5
704,indrasetiawan552,"Styling:keren
Quality:bagus",5
705,fiqqih729,Tampilan:kuereeennnn,5
706,s*****l,"Tampilan:ori

Ori",5
707,uwan_01,Pengiriman cepat,5
708,dikaarya2001,Tampilan:cool,5
709,aldiindradi,"Tampilan:bagus
Warna:sesuai

Sesuai orderan",5
710,darmabagong,Mantap,3
711,marzuki_juky,Tampilan:sangat keren,5
712,l*****_,Packing aman seller fast respon dpet diskon smpe 200 ribu thankyou,5
713,evrianitas,"Bagus banget, ori juga, cuman di aku ternyata kebesaran :( aku jual yaa lagi nih, kalo ada yg mau bisa dm aku yaa, maaciwww :)",5
714,s*****l,"kbl kbl kbl keren banget loch, cepet banget nyampenya langsung swing",5
715,k*****6,Masa beli barang mahal cuma dapet koinya 25 aja sih ih shoppee pelit bgttt,5
716,i_am_neary,"Sepatunya size nya kegedean😭  Barangnya belum dipakai sama sekali, masih baru 100%. barangkali ada yg mau Aku kasih harga murah. krn percuma gabisa dipake krn kegedean. yg minat bisa hubungi 081238189149 (WA)",5
717,osiradati88,Telah mendarat dengan selamat. Produk original sudah jelas.,5
718,mypl34sure_,"Tampilan:CONVERSE ONLINE ITU JELEK

Nyesel beli di converse online. mending langsung ke STORENYA aja! converse online kaya ajg",1
719,j*****i,,5
720,jefri2993,,4
721,uchamusya,,5
722,megahandayani2407,,5
723,peggy_eghy,,5
724,y*****i,,5
725,risaherliana,,5
726,tresnasr24,,5
727,arnyresmihp,,5
728,sun_elektronik_khuntien,,5
729,trixiee.id,,5
730,xx.naaboerat,,5
731,sahnas.ar,,5
732,sharanmuham,,5
733,hasri_w,,5
734,elidasuharyati24,,5
735,b*****n,,5
736,desivarina,,5
737,s*****t,,5
738,sopianamita,,5
739,v*****a,,5
740,dennymarsahidd,,4
741,alsyaaufarini,,5
742,aang.sa,,5
743,nenenggelizneneng,,5
744,sulfiaoyberblue,,5
745,gradyhuxley,,5
746,rahmanruslan,,5
747,wdyrrs,,5
748,yayah_kurniyah,,5
749,keigeni,,5
750,giffari2412,,5
751,rizkyibra56,,4
752,isalabdlrhmn,,5
753,pettyfatimah11,,5
754,bebyy2,,5
755,fajarsodu,,5
756,ristantinindy,,5
757,padmiwindayani,,5
758,s*****i,,5
759,well_vintage_store,,5
760,raflyahmadfauzy,,5
761,shnt1310,,5
762,kuki.bgr,,5
763,safanasyakira,,5
764,hennygloria,,5
765,lorensap,,5
766,elisernawt,,5
767,runrun0682,,5
768,miftasy,,5
769,ds.cp,,5
770,sinthya_lustiana,,5
771,arisawa_14,,5
772,debipermataanggraeni,,5
773,adityapradhana1324,,5
774,widarinta,,5
775,ariffmaullana,,5
776,sashadeasavira,,5
777,yuiindulgani12,,5
778,batubarashanty,,5
779,maulanacokro,,5
780,sinthya_lustiana,,5
781,debipermataanggraeni,,5
782,adityapradhana1324,,5
783,arisawa_14,,5
784,sashadeasavira,,5
785,ariffmaullana,,5
786,widarinta,,5
787,batubarashanty,,5
788,wiasfajarianingrum,,5
789,sania2020,,5
790,ida.nursanti811025,,5
791,audryap05,,5
792,s*****i,,5
793,putyannisams26,,5
794,maulanacokro,,5
795,tkunze,,5
796,yunimalik12,,5
797,elqmrh,,5
798,septianasta,,5
799,annisahammaliah90,,5
800,gina123td.,,5
801,cuankumal,,5
802,a*****i,,5
803,fajarisafauzi,,5
804,aihida84,,5
805,veronicaditha,,5
806,n*****5,,5
807,dwikartika165,,5
808,g*****d,,5
809,hilmyramadhans,,5
810,luluilmqn,,5
811,m*****0,,5
812,indraprmn31,,5
813,n*****p,,5
814,t*****8,,5
815,wibowoteguh948,,5
816,jeannieakm,,5
817,viranaaa,,5
818,jihanadelia.,,5
819,r*****6,,5
820,n*****5,,5
821,s*****s,,5
822,faizsyafiqa,,5
823,faizsyafiqa,,5
824,bundazulham,,5
825,mirassulwasannah,,5
826,siskadesima,,5
827,novitansn26,,5
828,nadya_nj,,5
829,prelov3,,5
830,ervanantariksa7,,5
831,yulia0412,,5
832,amaliarswnti,,5
833,nindyandika17,,5
834,r*****3,,5
835,nadiaparantika22,,5
836,sakiyahsaleh,,5
837,apriliaanita26,,5
838,deyaaa29,,5
839,k*****9,,5
840,irgipirmansyah,,5
841,firdausfadlan,,5
842,acengfikri04,,5
843,reyhanbanyuaji20,,5
844,andes095,,5
845,rheowahyu16,,5
846,ilhamaulanarzq_,,5
847,yusniatikaa,,5
848,adnysafitri,,5
849,ekawijaya2334,,5
850,isseyyumi,,5
851,rizqies.andrian,,5
852,syifanadia12,,5
853,sitiekaaaaa,,4
854,li2s1990,,5
855,ramadhaniayu718,,5
856,lalaasnap,,5
857,adeayuoktavia,,5
858,m*****y,,5
859,otarina143,,5
860,arihsyahputrazai,,5
861,daninuryana24,,5
862,dewihandayani110186,,5
863,k*****5,,5
864,intanivm,,5
865,meilisrudhak,,5
866,j*****e,,5
867,krisnawijayamade,,5
868,f*****r,,5
869,n*****y,,5
870,r*****8,,5
871,l*****1,,4
872,fitrifauziahhhhhhhhh,,5
873,n.haper,,5
874,nia_blacksweet,,5
875,rahmdhdayat_,,5
876,s*****a,,5
877,khaterine06,,5
878,sofyan216,,5
879,arekarek378,,5
880,andri100299,,5
881,doliansyah12,,5
882,s*****_,,5
883,mandaresta_,,5
884,bundscollectionnn,,5
885,citrapermada,,5
886,anisull_,,5
887,hendritriherdian,,5
888,latifaprianto,,5
889,nikensn,,5
890,yana1285,,5
891,astridtiaraptri12,,5
892,kenalmayda,,5
893,royyeffendi,,5
894,nazwanpratama07,,5
895,andi_setyawan291084,,5
896,adam230400,,5
897,tiaraawulandari8,,5
898,tono_soedarno,,5
899,msglowrangkasbitung_id,,5
900,riki_rencart,,4
901,danisrizal,,5
902,adiapuja,,5
903,d*****p,,5
904,toserbaabadi,,5
905,audya.ar,,5
906,inayahelb,,5
907,novita_dwi_astuti123,,5
908,muhammadandre4497,,5
909,qphink,,5
910,witchy02,,5
911,danindrariski5,,5
912,79rbbrzka,,5
913,_*****a,,5
914,poppies.sco,,5
915,sobandianditya08,,5
916,o*****s,,5
917,tholib30,,5
918,irvan1993_,,5
919,fuadazhari28,,5
920,radityaputrapurwana,,5
921,alizarasyazivana,,5
922,d*****a,,5
923,enkaaaprnd,,5
924,nabila070306,,5
925,syifasitiafifah,,5
926,noviana992,,5
927,immanuella.pangkerego,,5
928,asayfudin,,5
929,joepiter64,,5
930,herianxu,,5
931,alfinaalfa,,5
932,erikacitra1802,,5
933,mellyaleona.,,5
934,noorannisaaa30,,5
935,yulita_irvan,,5
936,fanirahman88,,5
937,saripudin1409,,5
938,edelweisskusam,,5
939,ayuratna05,,5
940,johan_prayono,,5
941,rustyabdr,,5
942,f*****r,,5
943,melkysinun123,,5
944,imamadingrh24,,5
945,ratihayu678,,5
946,ryskhaarmaynilubis,,4
947,novianarizqi,,5
948,alaapril,,5
949,riziq00,,5
950,c*****h,,5
951,andreamrj,,4
952,miigyu,,4
953,imam_9346,,5
954,fauzi_567,,5
955,noafhamudi,,5
956,lovichristina123,,5
957,nalasurya,,5
958,mamay_koswandi,,5
959,trirodhiono469,,5
960,yudiprahara05,,5
961,agoengsoetan,,5
962,wildhaane,,5
963,i*****0,,5
964,fahri135,,5
965,yuanitanoviana16,,5
966,r*****o,,5
967,tikagothic,,5
968,vinaimelda12,,5
969,adinannurmalian,,5
970,tituspatrik,,5
971,t*****_,,5
972,dellafrz,,4
973,reki.mcb,,5
974,f*****f,,5
975,igusdian13_,,5
976,febi_nawasari01,,5
977,haris.hf_,,5
978,ayumayzy_,,5
979,kabilaah,,5
980,m*****_,,5
981,alifdimasprivananda,,5
982,faridah1106,,5
983,bikosatriano,,5
984,laluaryo,,5
985,yogi1333,,5
986,gradyhuxley,,5
987,nsrezki013095,,5
988,i*****i,,5
989,r1v4ldiyusuf,,5
990,a*****i,,5
991,y*****r,,5
992,yusnelilabuang,,5
993,kurniarizky30,,5
994,dwiwildaniramadhan,,5
995,fifiseptiviaa,,5
996,carolinaratalia,,5
997,rakachndrprdbt,,5
998,o*****t,,5
999,ismetohari,,5
1000,asepfirmans00,,5
1001,ekamartawidiyanti,,5
1002,n*****a,,5
1003,umbarrobianto,,5
1004,syakiiraa,,5
1005,muhammadtriza.r,,5
1006,yovanegi95,,5
1007,imamwahyudiar,,4
1008,s*****7,,5
1009,natasyahptr,,5
1010,hilmandaniarridwan,,5
1011,titasriyantiadinda,,5
1012,indahkumalafitri27,,5
1013,roykusud,,5
1014,dhafitha_elly,,5
1015,z*****8,,5
1016,fujiayu_l,,5
1017,dani897,,5
1018,mayangsa0512,,5
1019,dodidamhudi,,5
1020,dinarrisapati,,5
1021,chandrahs86,,5
1022,faizfilza,,5
1023,krispenminggumanan,,5
1024,bayujuliansyah,,5
1025,rahmansksd,,4
1026,muhamadlupapi,,4
1027,rival_zuliansyah27,,5
1028,fetryanagaghansa,,5
1029,a*****i,,5
1030,oonoviaa,,5
1031,m*****l,,5
1032,aris_tiawan12,,5
1033,aurel_kara,,5
1034,hendri1906,,5
1035,andialfn,,5
1036,auraoctv,,5
1037,ridwan.sham,,5
1038,cucura16,,5
1039,bay_custom,,5
1040,nofalina28,,5
1041,chariestine,,5
1042,abdulfaizal11,,5
1043,adhytiasandi,,4
1044,gm44u8lwhx,,5
1045,fizzz12,,5
1046,dheanurulvharantika,,5
1047,gillllagil,,5
1048,sndyadsptr_17,,5
1049,azieskhan,,5
1050,jaunkheryandi,,5
1051,aliferdiyawan,,5
1052,asep1234456,,5
1053,hikmalpratamaaa,,5
1054,isidorus49,,5
1055,alfaris0312,,5
1056,sandiihzaazzahrawi,,5
1057,by.cloo,,5
1058,r*****9,,5
1059,obidcom,,5
1060,i*****2,,5
1061,i*****i,,5
1062,a*****4,,5
1063,yohanesaryrevo,,5
1064,dadanhidayat21,,5
1065,h*****o,,5
1066,titobahtiar,,5
1067,ichy1312,,5
1068,rizzqy.putra,,5
1069,y*****8,,5
1070,banatunafis,,5
1071,i*****_,,5
1072,wanwaw0312,,4
1073,dissa_salwa1704,,3
1074,kristiamarcelia8,,5
1075,pohcky,,5
1076,h24_rahmathidayat2424h92,,5
1077,brandedbale22,,5
1078,t*****1,,5
1079,uburuburapi845,,5
1080,marshany,,5
1081,dinaokta,,5
1082,a*****a,,5
1083,bernard_jonathan,,5
1084,muazibin,,5
1085,ucritucrit857,,5
1086,dayday420,,5
1087,kemol1980,,5
1088,c*****e,,5
1089,s*****n,,5
1090,arifhero2604,,5
1091,erik_0279,,5
1092,i*****0,,5
1093,fxqry,,5
1094,ijhonsihombing,,5
1095,dimaspratikno97,,5
1096,081278122892.,,5
1097,dillaa.collection,,5
1098,boanergezbryanzhandy182,,5
1099,khusnul786,,5
1100,vero9898,,5
1101,nazilatur00000,,5
1102,faesaltanjung.sukabelanja.com,,5
1103,asyhshfra,,4
1104,rizkykurnia34,,5
1105,muhamadrizkyh26,,5
1106,hghartono,,5
1107,reynaldiadit,,5
1108,andyghafur,,5
1109,d*****5,,5
1110,krfauzi,,5
1111,fikarnzf,,5
1112,ikhsanam07,,5
1113,ar1p_94,,5
1114,rismaulipardede022,,4
1115,ersaselaludiciinii,,4
1116,ahmadgis,,4
1117,ryangusti03,,5
1118,sandyrusmana01,,5
1119,eliindriati1,,5
1120,yesimay,,5
1121,samri907,,5
1122,sobandri.s,,5
1123,yogatrisugiarto,,5
1124,p4qaan4883,,3
1125,adibb12345,,5
1126,frzphlvi,,5
1127,s*****c,,5
1128,mfr566,,5
1129,daudananthama11,,5
1130,uica180796,,4
1131,fajarkurnihadi,,5
1132,pristaazizah,,5
1133,yastiano12,,5
1134,kontoell,,5
1135,roy6666.,,5
1136,kizafm,,5
1137,yunirahayu086,,5
1138,trafalgar77,,5
1139,vavaahong_,,5
1140,hitampp,,5
1141,amc8cxmtmb,,5
1142,sasaabilah,,5
1143,hanifa9721,,4
1144,csco73f8xa,,5
1145,tobit.pino,,5
1146,karniatievanhalek,,5
1147,airahumayra,,5
1148,larasatinurani0907,,5
1149,gendaypangestu1471,,5
1150,uyeyuz,,4
1151,siumul71,,5
1152,nikokiken1010,,5
1153,vikyagt,,5
1154,dzgaragestuf,,5
1155,acenggrrr,,4
1156,pengelas,,5
1157,hadir90,,5
1158,solihatu.kodar,,5
1159,andialsa09,,5
1160,yabeskristlapian,,5
1161,tegarrizkiaryananda,,5
1162,e*****_,,5
1163,2704fitri,,5
1164,januarhl,,5
1165,ceko97,,4
1166,albertustitan99,,5
1167,albertustitan99,,5
1168,benjaminezeh123,,5
1169,ichsanrobbymutaqin_,,5
1170,mohamadrizki949,,5
1171,mherianda7,,5
1172,2jp3851fx2,,5
1173,fanmaulana26,,5
1174,buluksayang,,5
1175,eka160799,,5
1176,mn_fahmi.r,,5
1177,bettykristin96,,5
1178,anggisyafiralubis,,5
1179,,,5
1180,peoplegaming892,,5
1181,saharagustimahardika,,5
1182,desnameilia12,,5
1183,dimasikhsan342,,5
1184,9pmb23cw96,,5
1185,edikurniawansk8,,5
1186,hanandaalam,,5
1187,lindrantetondok,,5
1188,muhammadfayyaaadfachriza,,5
1189,arga7070,,5
1190,elysukmaaaaaa,,5
1191,danikaos97,,5
1192,farhannsb2210,,5
1193,reza_nursalam,,5
1194,rizaldwiarifin,,5
1195,nadlar04,,5
1196,kevinpebrian,,5
1197,a*****u,,5
1198,r*****a,,5
1199,winihartirahayu,,5
1200,rahmatilhamii,,5
1201,zulfinasudirman,,5
1202,aldizulakbar21,,5
1203,asepfirmansyah610,,5
1204,mawar_bella26,,5
1205,aryadenyy,,5
1206,tessacecilliasinaga,,5
1207,heriherdi,,5
1208,bagasjuni,,5
1209,huim3tw19j,,5
1210,syahrulgunawan0025,,5
1211,firmansyah890,,5
1212,juniannoval29,,5
1213,rayhansubakti,,5
1214,arief.widipratama,,5
1215,ilham_mahesa,,5
1216,deryferdiansyah32,,5
1217,m*****y,,5
1218,dede_rahfana,,5
1219,i*****3,,5
1220,m*****5,,5
1221,inop_,,5
1222,teresamangkey,,5
1223,rezkydwianugrah,,5
1224,julianpiperinoputra112,,5
1225,afdhilaanugerahfawaiz,,5
1226,alifalvidasq,,5
1227,mmdchelvinpratama,,5
1228,syntia.masyita,,5
1229,alfibra18,,5
1230,the_lion_,,5
1231,fajarmuharam,,5
1232,annisanur.na,,5
1233,nisan_gotch_merch_store,,5
1234,calonbiniilo,,5
1235,abdurahmanhafizz,,5
1236,sakry_ilhamsyahh,,5
1237,nattawinl,,5
1238,lihan_04,,5
1239,omakomarudin93,,5
1240,rifalrmdhni,,5
1241,andranurgegana,,5
1242,febifarell,,5
1243,amaygothika,,5
1244,habibfajrul,,5
1245,sakhaap,,5
1246,m*****_,,5
1247,kghaq6k2g6,,5
1248,akmalfaqih800,,5
1249,hahahsgd,,5
1250,kursufatunb,,5
1251,aryaasbulhalim,,5
1252,mbullbakoye,,5
1253,arifinf57,,5
1254,wildanbarra17,,5
1255,fazizbima,,5
1256,nicoerlanggaz11,,5
1257,zeus145,,5
1258,afmoenir123,,5
1259,bambankismaya,,5
1260,arifinf57,,5
1261,afmoenir123,,5
1262,akmalfaqih800,,5
1263,kursufatunb,,5
1264,kghaq6k2g6,,5
1265,aryaasbulhalim,,5
1266,gustisurya666,,5
1267,h*****2,,5
1268,shayfulibrhm9,,5
1269,defama,,5
1270,erlitapakpahan28,,5
1271,andimuhanangmaulana,,5
1272,akurichi,,5
1273,komandanotong,,5
1274,linaanggel17,,5
1275,ranihrtn,,5
1276,boanergezbryanzhandy182,,5
1277,rehanhabibilah,,5
1278,3d0uc8we0w,,5
1279,0e5qs5pssa,,5
1280,davidasli,,5
1281,zmpkkarl,,5
1282,vezjibe1un,,5
1283,near.souvenir,,5
1284,satriaaaaaaaaaaaaaaaaaa,,5
1285,ryzentrops,,5
1286,b*****o,,5
1287,fernaldiosyafiqal,,5
1288,herlan_harefq,,5
1289,yogalesmana21,,5
1290,rizkuy.ahh08,,5
1291,farizfirmansyah18,,5
1292,adinprasetyo2002,,5
1293,arull_21,,5
1294,krisnaseno,,5
1295,gungunfi,,5
1296,davidddnico,,5
1297,iiinwb3q4m,,5
1298,maksumsja_,,5
1299,adisundong,,5
1300,yusamkurniawan,,5
1301,lindanurwahidah18,,5
1302,gangsartata21,,5
1303,nonengwie21,,5
1304,adelliaa1_,,5
1305,r*****6,,5
1306,immudasna,,5
1307,nesyanathaly23_,,5
1308,elsan0207,,5
1309,bijikudo480,,5
1310,indraramdhani22,,5
1311,jefrimanullangmanullang,,5
1312,mariorahmatd,,5
1313,ip914415,,5
1314,zain_2413,,5
1315,g*****6,,5
1316,artikuno1994,,5
1317,d*****y,,5
1318,kaila_0004,,5
1319,ade.maryanto93,,5
1320,zesyharviliyana31,,5
1321,d*****y,,5
1322,artikuno1994,,5
1323,n*****n,,5
1324,bananacloth.id,,5
1325,ade.maryanto93,,5
1326,yusufrostian,,5
1327,o0x3ghpvh4,,5
1328,waynemahesa,,5
1329,andimakkasau06,,3
1330,farizakbaralfarizi02,,4
1331,2402473xbu,,4
1332,celsiemiliano,,4
1333,dannyy0904,,4
1334,dicky248613,,4
1335,yunitarahmaw,,4
1336,zrifqa,,4
1337,fitriiadita,,4
1338,f*****e,,4
1339,black_market1,,4
1340,godam_yuswantoro,,3
1341,aisyahprb,,5
1342,tesawungkana,,1
1343,airahumayra,,5
1344,inggridfitria254,,5
1345,aliyidin,,5
1346,nebulaaa777,,5
1347,mbno0nkg6n,,5
1348,asdarplz25,,4
1349,alfianadjidurera,,5
1350,a*****n,,5
